Wall time,Step,Value
1775673182.837884,8462336,96.35945129394531
1775673232.7173426,8467152,102.87031555175781
1775673276.1302395,8471968,110.3053207397461
1775673322.9715652,8476784,127.65015411376953
1775673370.8766005,8481600,118.3546371459961
1775673413.9130507,8486416,140.72409057617188
1775673464.0287263,8491232,146.38522338867188
1775673508.364657,8496048,148.5983428955078
1775673559.4605432,8500864,163.73513793945312
1775673606.9790387,8505680,185.319091796875
1775673657.5605469,8510496,181.15367126464844
1775673707.8667436,8515312,185.18450927734375
1775673758.187643,8520128,190.8990936279297
1775673808.1377175,8524944,186.9781036376953
1775673856.6496842,8529760,187.15692138671875
1775673895.9407046,8534576,165.60496520996094
1775673940.2404811,8539392,154.51942443847656
1775673984.705202,8544208,175.1272735595703
1775674029.7758706,8549024,165.59068298339844
1775674074.774608,8553840,161.5799102783203
1775674119.079514,8558656,158.47439575195312
1775674163.9189508,8563472,159.3377685546875
1775674207.0850408,8568288,163.79576110839844
1775674244.3750377,8573104,167.5517578125
1775674287.8926995,8577920,161.9474334716797
1775674327.3606951,8582736,152.5880126953125
1775674364.6328077,8587552,158.77410888671875
1775674408.9546647,8592368,163.86703491210938
1775674444.2082927,8597184,181.59744262695312
1775674486.602931,8602000,188.05282592773438
1775730561.2145295,8604816,185.83201599121094
1775730607.8539083,8609632,185.36119079589844
1775730652.3267102,8614448,181.5879669189453
1775730696.7969375,8619264,176.5028533935547
1775730740.9957,8624080,173.2555694580078
1775730785.3820193,8628896,169.33546447753906
1775730829.1344771,8633712,167.92454528808594
1775730873.259049,8638528,179.76402282714844
1775730917.8313904,8643344,183.22811889648438
1775730961.7368412,8648160,166.42291259765625
1775731005.9847846,8652976,168.0888671875
1775731050.3160982,8657792,173.9849395751953
1775731094.7227883,8662608,170.2446746826172
1775731139.6476884,8667424,164.6145477294922
1775731184.1559944,8672240,163.309814453125
1775731228.239253,8677056,171.59124755859375
1775731273.0635638,8681872,170.68411254882812
1775731318.0669017,8686688,166.23585510253906
1775731362.6781564,8691504,168.54238891601562
1775731407.643428,8696320,162.9690704345703
1775731452.827736,8701136,156.2567901611328
1775731497.9326928,8705952,160.31661987304688
1775731542.3463552,8710768,165.84075927734375
1775731587.0948079,8715584,162.0068359375
1775731631.3470893,8720400,154.20425415039062
1775731675.23565,8725216,163.07630920410156
1775731719.6585677,8730032,167.10874938964844
1775731764.0078073,8734848,175.20989990234375
1775731808.5062551,8739664,181.99819946289062
1775731852.5233366,8744480,173.6219940185547
1775731896.8027594,8749296,180.82191467285156
1775731940.8283577,8754112,178.89395141601562
1775731984.9916635,8758928,181.43865966796875
1775732029.2893984,8763744,178.1966094970703
1775732073.730361,8768560,163.99522399902344
1775732118.4890492,8773376,164.67654418945312
1775732162.6100798,8778192,171.71653747558594
1775732206.4885998,8783008,170.30088806152344
1775732250.6947148,8787824,141.67250061035156
1775732294.614503,8792640,140.8245849609375
1775732338.7004275,8797456,135.19778442382812
1775732382.7329931,8802272,135.71566772460938
1775732427.1633058,8807088,143.90020751953125
1775732470.8792732,8811904,139.23550415039062
1775732515.3799279,8816720,137.58302307128906
1775732559.664969,8821536,138.861572265625
1775732603.8878062,8826352,131.20594787597656
1775732648.1824994,8831168,110.71279907226562
1775732692.4555106,8835984,112.02098846435547
1775732736.669877,8840800,115.12039947509766
1775732781.0289319,8845616,108.21971130371094
1775732825.0497794,8850432,97.93333435058594
1775732869.2304688,8855248,104.38227844238281
